관광유형,명칭,우편번호,주소,도시,시군구,위도,경도
관광지,효석문화마을 메밀음식거리,25304,"강원도 평창군 봉평면 기풍3길 31
			",강원도 평창군,강원도 평창군,37.61556888,128.3777093
관광지,쉬리마을,24054,"강원도 철원군 김화읍 김화로 633-17
			",강원도 철원군,강원도 철원군,38.24751628,127.42179399999999
관광지,속초관광수산시장 닭강정골목,24832,강원도 속초시 중앙로147번길 16(중앙동),강원도 속초시,강원도 속초시,38.20457128,128.5902609
관광지,강촌유원지,24465,"강원도 춘천시 남산면 일원
			",강원도 춘천시,강원도 춘천시,37.81570388,127.6325487
관광지,홍천강,25101,강원도 홍천군 서면 팔봉강변길일대,강원도 홍천군,강원도 홍천군,37.68858681,127.71314509999999
관광지,입석사(원주),26310,강원도 원주시 소초면 황골로 707(소초면),강원도 원주시,강원도 원주시,37.36000863,128.03533670000002
관광지,외옹치마을,24900,"강원도 속초시 해오름로 77-16
			",강원도 속초시,강원도 속초시,38.17967456,128.60985159999998
관광지,화천 목재문화체험장,24145,"강원도 화천군 하남면 영서로 5289-11
			",강원도 화천군,강원도 화천군,38.06703041,127.64552890000002
관광지,글로리아 허브리조트,25257,"강원도 횡성군 갑천면 갑천로872번길 148
			",강원도 횡성군,강원도 횡성군,37.51219091,128.1764723
관광지,휘닉스 평창 곤돌라,25307,"강원도 평창군 봉평면 태기로 174
			",강원도 평창군,강원도 평창군,37.58412698,128.3204571
관광지,오색주전골,25033,"강원도 양양군 서면 약수길
			",강원도 양양군,강원도 양양군,38.07964653,128.4264575
관광지,양양 송천떡마을,25037,"강원도 양양군 서면 떡마을길 107
			",강원도 양양군,강원도 양양군,38.05176058,128.5544217
관광지,삼척 가시오가피마을,25941,강원도 삼척시 노곡면 문의재로 2470(노곡면),강원도 삼척시,강원도 삼척시,37.26657734,129.17927849999998
관광지,국립 두타산자연휴양림,25337,"강원도 평창군 진부면 아차골길 132
			",강원도 평창군,강원도 평창군,37.55969301,128.5758765
관광지,화로구이 골목,25117,"강원도 홍천군 홍천읍 오안로 3-2
			",강원도 홍천군,강원도 홍천군,37.66050614,127.8304908
관광지,현덕사(강릉),25400,"강원도 강릉시 연곡면 싸리골길 170
			",강원도 강릉시,강원도 강릉시,37.85965242,128.7033392
관광지,춘천평화생태공원꿈자람물정원,,"강원도 춘천시 소양로3가 128-1
			",강원도 춘천시,강원도 춘천시,37.88078406,127.7207471
관광지,강원 경찰충혼탑,24460,강원도 춘천시 서면 박사로 1210(서면) 부근,강원도 춘천시,강원도 춘천시,37.91653808,127.71268559999999
관광지,용소막성당,26506,"강원도 원주시 신림면 구학산로 1857
			",강원도 원주시,강원도 원주시,37.21225165,128.0871891
관광지,국립대관령치유의숲,25443,"강원도 강릉시 성산면 대관령옛길 127-42
			",강원도 강릉시,강원도 강릉시,37.70774131,128.7987936
관광지,섬강(섬강유원지),25237,강원도 횡성군 횡성읍 문예로(횡성읍),강원도 횡성군,강원도 횡성군,37.49276721,127.97773799999999
관광지,망향의 동산(횡성),25259,강원도 횡성군 갑천면 태기로구방5길 40(갑천면),강원도 횡성군,강원도 횡성군,37.54602939,128.0673506
관광지,잠곡저수지,24065,"강원도 철원군 근남면 잠곡리
			",강원도 철원군,강원도 철원군,38.15853297,127.46129309999999
관광지,원주 강원감영,26431,강원도 원주시 원일로 85(일산동),강원도 원주시,강원도 원주시,37.34781402,127.9504947
관광지,점봉산 곰배령,24653,"강원도 인제군 기린면 곰배령길 12
			",강원도 인제군,강원도 인제군,38.03935023,128.3751606
관광지,법수치계곡,25050,"강원도 양양군 현북면 법수치리
			",강원도 양양군,강원도 양양군,37.91034767,128.6177898
관광지,추곡약수터,24208,"강원도 춘천시 북산면 추곡약수길 89-1
			",강원도 춘천시,강원도 춘천시,38.03733844,127.8890521
관광지,철원 한탄강 은하수교,24023,"강원도 철원군 동송읍 장흥리 725-12
			",강원도 철원군,강원도 철원군,38.20031913,127.27760590000001
관광지,양양 진전사지 삼층석탑,25006,강원도 양양군 강현면 화채봉길 313(강현면),강원도 양양군,강원도 양양군,38.12099688,128.5495672
관광지,백양리역 폐역,,"강원도 춘천시 남산면 강촌리
			",강원도 춘천시,강원도 춘천시,37.81288756,127.63355700000001
관광지,승리전망대,24063,강원도 철원군 근남면 영서로 9579(근남면),강원도 철원군,강원도 철원군,38.29203252,127.5296689
관광지,무궁화공원,25143,"강원도 홍천군 홍천읍 장전평로 18
			",강원도 홍천군,강원도 홍천군,37.68235994,127.87242250000001
관광지,수로부인 헌화공원 (남화산 해맞이공원),25956,"강원도 삼척시 원덕읍 임원항구로 33-17
			",강원도 삼척시,강원도 삼척시,37.23047087,129.3470008
관광지,해담마을,25039,"강원도 양양군 서면 구룡령로 2110-17
			",강원도 양양군,강원도 양양군,37.98788979,128.53242849999998
관광지,강릉 굴산사지,25623,"강원도 강릉시 구정면 학산리
			",강원도 강릉시,강원도 강릉시,37.70726817,128.8918047
관광지,보헤미안 박이추커피,25435,강원도 강릉시 사천면 해안로 1107박이추커피공장,강원도 강릉시,강원도 강릉시,37.84691819,128.8669137
관광지,태백 구와우마을(고원자생식물원),26024,강원도 태백시 구와우길 38-33(황지동),강원도 태백시,강원도 태백시,37.20702777,128.9925109
관광지,두타연 평화누리길,24501,"강원도 양구군 방산면
			",강원도 양구군,강원도 양구군,38.22690424,127.983571
관광지,아바이마을 갯배,24838,"강원도 속초시 중앙부두길 51
			",강원도 속초시,강원도 속초시,38.20286318,128.5922247
관광지,안흥찐빵마을,25271,"강원도 횡성군 안흥면 안흥로 27
			",강원도 횡성군,강원도 횡성군,37.41243262,128.1560576
관광지,만항재,26157,"강원도 정선군 고한읍 함백산로 865
			",강원도 영월군,강원도 영월군,37.14863546,128.899071
관광지,국립 용화산자연휴양림,24201,"강원도 춘천시 사북면 사여골길 294
			",강원도 춘천시,강원도 춘천시,38.00623322,127.7141439
관광지,육림고개,24355,강원도 춘천시 춘천로151번길 21-2(운교동),강원도 춘천시,강원도 춘천시,37.87759571,127.7295436
관광지,한반도 뗏목마을,26213,"강원도 영월군 한반도면 선암길 70
			",강원도 영월군,강원도 영월군,37.22241923,128.3468155
관광지,강원 영월 김삿갓 [슬로시티],26245,"강원도 영월군 김삿갓면 옥동장터길 36
			",강원도 영월군,강원도 영월군,37.12568181,128.5701372
관광지,장사항,24804,강원도 속초시 장사항해안길 58(장사동),강원도 속초시,강원도 속초시,38.22672143,128.5880299
관광지,강릉 경포대,25461,강원도 강릉시 경포로 365(저동),강원도 강릉시,강원도 강릉시,37.79556916,128.8965126
관광지,삼척장미공원,25928,"강원도 삼척시 오십천로 586
			",강원도 삼척시,강원도 삼척시,37.43238328,129.1796984
관광지,양양동해신묘지,25015,강원도 양양군 양양읍(양양읍),강원도 양양군,강원도 양양군,38.1096138,128.63774850000001
관광지,가리왕산,26119,"강원도 정선군 정선읍 가리왕산로 707(가리왕산자연휴양림), 평창 진부면",강원도 정선군,강원도 정선군,37.4618263,128.5634778
관광지,등명락가사(강릉),25631,"강원도 강릉시 강동면 괘방산길 16
			",강원도 강릉시,강원도 강릉시,37.71168379,129.0068053
관광지,난고 김삿갓 유적지,26246,"강원도 영월군 김삿갓면 김삿갓로 216-24
			",강원도 영월군,강원도 영월군,37.07967937,128.6022246
관광지,이사부길(새천년해안도로),25925,강원도 삼척시 새천년도로 61-18(정하동),강원도 삼척시,강원도 삼척시,37.43928542,129.188028
관광지,철새마을,24009,"강원도 철원군 동송읍 양지2길 44
			",강원도 철원군,강원도 철원군,38.26980829,127.2812229
관광지,금대계곡,220-910,"강원 원주시 판부면 금대리
			",강원도 원주시,강원도 원주시,37.2827894,128.01561850000002
관광지,심원사(철원),24027,강원도 철원군 동송읍 상노1길 58(동송읍),강원도 철원군,강원도 철원군,38.16309241,127.24960120000001
관광지,오색약수터,25033,"강원도 양양군 서면 오색리
			",강원도 양양군,강원도 양양군,38.07722218,128.4455502
관광지,설피마을,24653,"강원도 인제군 기린면 설피밭길 434
			",강원도 인제군,강원도 인제군,37.98287849,128.4920517
관광지,삼운사(춘천),24251,강원도 춘천시 후석로441번길 12(후평동),강원도 춘천시,강원도 춘천시,37.88826692,127.74173940000001
관광지,강릉 한울타리마을,25637,강원도 강릉시 옥계면 풍동로 406(옥계면),강원도 강릉시,강원도 강릉시,37.61763603,128.99169009999997
관광지,영원사(원주),26504,"강원도 원주시 판부면 영원산성길 685
			",강원도 원주시,강원도 원주시,37.3055454,128.0309387
관광지,물안마을,209-826,"강원 춘천시 북산면 부귀리
			",강원도 춘천시,강원도 춘천시,37.97947811,127.86772520000001
관광지,멸공OP,24000,"강원도 철원군 철원읍 평화로 3591
			",강원도 철원군,강원도 철원군,38.25744929,127.1662561
관광지,대포항 전망대,24901,강원도 속초시 대포항1길 16-8(대포동 753-7),강원도 속초시,강원도 속초시,38.17600547,128.60619930000001
관광지,소양강스카이워크,24239,강원도 춘천시 영서로 2663(근화동),강원도 춘천시,강원도 춘천시,37.89343543,127.7242936
관광지,삼척 준경묘,25905,강원도 삼척시 미로면 준경길 333-360(미로면),강원도 삼척시,강원도 삼척시,37.36707178,129.05931950000002
관광지,상도문돌담마을,24904,강원도 속초시 상도문1길 30(도문동),강원도 속초시,강원도 속초시,38.16515015,128.5534461
관광지,강릉 선교장,25464,강원도 강릉시 운정길 63(운정동),강원도 강릉시,강원도 강릉시,37.78655887,128.8850778
관광지,함정균가옥,24746,"강원도 고성군 죽왕면 왕곡마을길 52
			",강원도 고성군,강원도 고성군,38.34119524,128.4986067
관광지,최초석탄발견지탑,26053,"강원도 태백시 금천동
			",강원도 태백시,강원도 태백시,37.10390639,128.99844679999998
관광지,공수전리 마을관리휴양지,25037,강원도 양양군 서면 구룡령로 2829-7(공수전리),강원도 양양군,강원도 양양군,38.03684574,128.5594245
관광지,속초 조양동 유적,24890,강원도 속초시 선사로1길 16(조양동),강원도 속초시,강원도 속초시,38.18767326,128.5908142
관광지,금학산관광농원,25111,강원도 홍천군 북방면 팔봉산로 2050-88(북방면),강원도 홍천군,강원도 홍천군,37.7199343,127.77382759999999
관광지,화악산,24158,강원도 화천군 사내면 삼일리(일대),강원도 화천군,강원도 화천군,38.04823864,127.52214359999999
관광지,파서탕,24504,"강원도 양구군 방산면 오미리
			",강원도 양구군,강원도 양구군,38.1790972,127.90435749999999
관광지,국립 백운산자연휴양림(원주),26402,강원도 원주시 판부면 백운산길 81(판부면),강원도 원주시,강원도 원주시,37.27721368,127.94212250000001
관광지,청옥산(평창),25380,"강원도 평창군 미탄면 청옥산길 557-4
			",강원도 평창군,강원도 평창군,37.37464885,128.4905564
관광지,백담마을,24606,강원도 인제군 북면 만해로 410-17(북면),강원도 인제군,강원도 인제군,38.19488711,128.3452502
관광지,태화산(강원),26245,강원도 영월군 김삿갓면일대,강원도 영월군,강원도 영월군,37.12024183,128.47948159999999
관광지,동강(정선),26133,"강원도 정선군 정선읍 동강로 2908
			",강원도 정선군,강원도 정선군,37.36027805,128.6235171
관광지,철원향교,24003,강원도 철원군 철원읍 금학로 591(철원읍),강원도 철원군,강원도 철원군,38.23916896,127.21351340000001
관광지,인제향교,24630,강원도 인제군 인제읍 인제로231번길 14(인제읍),강원도 인제군,강원도 인제군,38.07188427,128.1747195
관광지,의민공사우,26359,"강원도 원주시 지정면 지정로 626
			",강원도 원주시,강원도 원주시,37.34391761,127.82047879999999
관광지,상원사(오대산),25318,강원도 평창군 진부면 오대산로 1215-89(진부면),강원도 평창군,강원도 평창군,37.78655265,128.5641012
관광지,영천사(원주),26323,강원도 원주시 치악로 2006-19(태장동),강원도 원주시,강원도 원주시,37.35824636,127.96181010000001
